officer_id,crid,gender,race,race_edit,star,birth_year
8469,1043946,M,BLACK,Black,13775,
9201,1043946,M,WHITE,White,,
9428,1043946,M,WHITE,White,,
859,1043959,F,BLACK,Black,14263,
9124,1043959,M,BLACK,Black,13948,
3360,1043964,M,SPANISH (DO NOT USE),Hispanic,4395,
9006,1043964,F,BLACK,Black,9815,
9061,1043964,F,WHITE,White,,
9181,1043964,F,SPANISH (DO NOT USE),Hispanic,15659,
8976,1043965,M,SPANISH (DO NOT USE),Hispanic,9809,
9374,1043965,M,WHITE,White,10746,
9702,1043965,M,WHITE,White,,
478,1044029,F,BLACK,Black,7078,
893,1044029,F,BLACK,Black,10109,
4697,1044029,M,SPANISH (DO NOT USE),Hispanic,5344,
5437,1044029,M,WHITE,White,933,
8944,1044029,M,BLACK,Black,,
9406,1044029,M,ASIAN/PACIFIC ISLANDER,Asian,17526,
305,1044077,M,WHITE,White,15751,
1191,1044077,M,SPANISH (DO NOT USE),Hispanic,16563,
1459,1044077,F,WHITE,White,1343,
3142,1044077,M,WHITE,White,4709,
3797,1044077,F,WHITE,White,17327,
7208,1044077,M,WHITE,White,2630,
8841,1044077,M,WHITE,White,19626,
9023,1044077,M,WHITE,White,11982,
9152,1044077,M,SPANISH (DO NOT USE),Hispanic,4098,
9476,1044077,M,WHITE,White,15646,
8445,1044088,M,WHITE,White,18630,
9571,1044088,F,SPANISH (DO NOT USE),Hispanic,4817,
1191,1044106,M,SPANISH (DO NOT USE),Hispanic,16563,
2209,1044106,M,WHITE,White,291,
8841,1044106,M,WHITE,White,19626,
9412,1044106,F,WHITE,White,,
9476,1044106,M,WHITE,White,15646,
889,1044125,F,BLACK,Black,9784,
8594,1044125,M,BLACK,Black,6616,
8945,1044125,F,WHITE,White,,
9180,1044125,F,BLACK,Black,,
825,1044141,M,BLACK,Black,17514,
5384,1044141,M,SPANISH (DO NOT USE),Hispanic,13370,
2129,1044183,F,WHITE,White,19105,
4260,1044183,M,WHITE,White,11024,
8986,1044220,M,WHITE,White,1170,
9233,1044220,M,WHITE,White,16547,
9543,1044220,M,WHITE,White,,
4851,1044246,M,WHITE,White,19568,
3388,1044266,M,WHITE,White,12075,
5098,1044266,M,WHITE,White,278,
1458,1044269,M,WHITE,White,4235,
2313,1044269,M,WHITE,White,19848,
2973,1044269,M,SPANISH (DO NOT USE),Hispanic,20291,
6837,1044269,M,WHITE,White,16315,
7582,1044269,M,WHITE,White,19650,
9235,1044269,M,BLACK,Black,,
9422,1044271,F,SPANISH (DO NOT USE),Hispanic,,
2371,1044274,M,WHITE,White,5012,
3024,1044274,M,WHITE,White,7811,
3582,1044274,M,WHITE,White,9657,
4355,1044274,M,WHITE,White,1119,
4714,1044274,M,WHITE,White,21148,
4824,1044274,M,WHITE,White,4718,
5210,1044274,M,WHITE,White,6115,
7511,1044274,M,BLACK,Black,4723,
3568,1044281,M,BLACK,Black,7749,
8684,1044281,F,BLACK,Black,14382,
5960,1044304,M,WHITE,White,10878,
4113,1044305,M,WHITE,White,1861,
814,1044321,F,BLACK,Black,19247,
1009,1044321,M,BLACK,Black,12456,
2482,1044321,F,BLACK,Black,16176,
5653,1044321,F,BLACK,Black,12154,
9573,1044321,F,WHITE,White,1535,
1469,1044343,M,WHITE,White,13184,
3397,1044343,M,BLACK,Black,4747,
9679,1044358,M,BLACK,Black,2636,
4288,1044382,M,WHITE,White,305,
9661,1044393,M,WHITE,White,,
9536,1044407,F,BLACK,Black,17676,
5366,1044415,F,WHITE,White,1754,
80,1044432,F,BLACK,Black,3882,
3885,1044432,M,BLACK,Black,6268,
4676,1044432,M,SPANISH (DO NOT USE),Hispanic,15369,
8168,1044432,M,SPANISH (DO NOT USE),Hispanic,15777,
9367,1044432,M,WHITE,White,,
883,1044448,M,WHITE,White,19199,
5208,1044459,M,WHITE,White,5089,
3489,1044464,M,WHITE,White,4043,
6779,1044464,M,SPANISH (DO NOT USE),Hispanic,8618,
4113,1044475,M,WHITE,White,1861,
4658,1044475,M,WHITE,White,2361,
5333,1044475,F,WHITE,White,1252,
9293,1044475,M,BLACK,Black,73.00,
6131,1044514,M,BLACK,Black,5963,
6394,1044514,M,WHITE,White,2147,
7516,1044514,M,WHITE,White,1449,
9450,1044514,M,WHITE,White,13.00,
2608,1044589,M,WHITE,White,4548,
8995,1044589,M,BLACK,Black,,
9158,1044589,F,WHITE,White,8337,
9436,1044589,F,WHITE,White,11961,
9375,1044654,F,SPANISH (DO NOT USE),Hispanic,,
9008,1044655,M,BLACK,Black,5023,
9020,1044655,M,SPANISH (DO NOT USE),Hispanic,17633,
9115,1044655,F,WHITE,White,6796,
9247,1044658,M,WHITE,White,20598,
2368,1044673,M,BLACK,Black,12773,
9040,1044673,F,SPANISH (DO NOT USE),Hispanic,12327,
728,1044690,M,BLACK,Black,12567,
4178,1044699,M,WHITE,White,7588,
304,1044747,M,WHITE,White,12652,
1744,1044775,M,BLACK,Black,12325,
2511,1044775,M,BLACK,Black,8862,
4513,1044775,M,BLACK,Black,4952,
4512,1044780,F,WHITE,White,14791,
5865,1044780,M,WHITE,White,10925,
9273,1044806,M,WHITE,White,,
9077,1044843,F,WHITE,White,8811,
2874,1044852,M,SPANISH (DO NOT USE),Hispanic,3160,
5118,1044855,F,WHITE,White,1148,
66,1044875,M,SPANISH (DO NOT USE),Hispanic,12033,
1225,1044875,M,SPANISH (DO NOT USE),Hispanic,13354,
3783,1044875,M,BLACK,Black,7129,
5197,1044875,F,SPANISH (DO NOT USE),Hispanic,13176,
7882,1044875,M,BLACK,Black,16317,
189,1044898,M,WHITE,White,6369,
1232,1044898,M,SPANISH (DO NOT USE),Hispanic,19293,
3395,1044898,M,SPANISH (DO NOT USE),Hispanic,11523,
4207,1044898,M,WHITE,White,12692,
638,1044925,F,BLACK,Black,12286,
5578,1044925,M,BLACK,Black,6653,
9239,1044925,M,BLACK,Black,12291,
9689,1044925,M,BLACK,Black,,
9131,1044936,M,WHITE,White,983,
8404,1044945,F,WHITE,White,13519,
637,1044960,M,WHITE,White,1622,
9463,1044987,M,WHITE,White,,
9682,1045000,M,WHITE,White,2030,
9388,1045016,M,BLACK,Black,13913,
277,1045018,M,WHITE,White,1778,
9470,1045018,F,WHITE,White,,
3383,1045024,M,WHITE,White,14344,
1548,1045028,M,WHITE,White,7434,
2017,1045028,M,WHITE,White,4257,
6865,1045028,M,ASIAN/PACIFIC ISLANDER,Asian,10650,
7753,1045028,M,WHITE,White,16256,
8928,1045028,M,WHITE,White,7822,
0,1045029,M,BLACK,Black,,
3560,1045099,M,WHITE,White,1330,
9414,1045099,F,WHITE,White,15257,
5455,1045105,M,WHITE,White,1208,
8142,1045105,M,WHITE,White,16569,
9454,1045111,M,WHITE,White,,
9103,1045140,M,BLACK,Black,,
1614,1045147,M,WHITE,White,12580,
4869,1045147,M,WHITE,White,1099,
680,1045148,M,SPANISH (DO NOT USE),Hispanic,12800,
6617,1045203,F,BLACK,Black,2756,
7393,1045224,M,WHITE,White,12900,
2435,1045256,M,WHITE,White,1855,
5154,1045277,M,WHITE,White,7846,
6154,1045277,M,SPANISH (DO NOT USE),Hispanic,19165,
8974,1045277,M,WHITE,White,,
9336,1045277,M,WHITE,White,,
4204,1045293,F,WHITE,White,16103,
6162,1045293,M,SPANISH (DO NOT USE),Hispanic,7079,
401,1045296,M,WHITE,White,11095,
9112,1045298,M,SPANISH (DO NOT USE),Hispanic,8853,
8682,1045305,F,BLACK,Black,4947,
2115,1045316,F,BLACK,Black,1803,
7768,1045316,M,BLACK,Black,16740,
7281,1045318,M,SPANISH (DO NOT USE),Hispanic,16946,
7627,1045318,M,WHITE,White,3119,
811,1045320,M,BLACK,Black,11593,
2483,1045320,M,BLACK,Black,17039,
6074,1045320,M,BLACK,Black,15032,
9255,1045330,F,WHITE,White,16791,
0,1045331,F,WHITE,White,,
1237,1045334,M,SPANISH (DO NOT USE),Hispanic,14881,
2066,1045334,M,WHITE,White,14875,
6307,1045334,F,WHITE,White,577,
6675,1045334,M,WHITE,White,13228,
7914,1045334,M,BLACK,Black,14119,
3179,1045335,M,WHITE,White,3833,
605,1045376,M,SPANISH (DO NOT USE),Hispanic,794,
950,1045376,M,BLACK,Black,6227,
9074,1045376,F,WHITE,White,7094,
9191,1045376,M,WHITE,White,300,
356,1045377,M,BLACK,Black,15772,
9397,1045378,M,WHITE,White,,
4145,1045382,M,WHITE,White,13217,
9563,1045382,M,WHITE,White,16015,
625,1045453,M,WHITE,White,1122,
6216,1045453,M,SPANISH (DO NOT USE),Hispanic,8594,
8980,1045453,M,WHITE,White,11431,
9036,1045453,M,SPANISH (DO NOT USE),Hispanic,10946,
9068,1045453,M,SPANISH (DO NOT USE),Hispanic,14195,
9071,1045453,F,WHITE,White,14314,
9084,1045453,M,BLACK,Black,11662,
9286,1045453,M,BLACK,Black,1571,
9318,1045453,F,WHITE,White,17222,
9363,1045453,M,WHITE,White,,
9423,1045453,M,WHITE,White,12909,
9463,1045453,M,WHITE,White,,
9485,1045453,M,WHITE,White,,
9644,1045453,M,SPANISH (DO NOT USE),Hispanic,13216,
6430,1045456,M,WHITE,White,6311,
9340,1045458,F,SPANISH (DO NOT USE),Hispanic,18900,
9488,1045516,F,WHITE,White,8846,
4218,1045537,F,WHITE,White,19443,
9330,1045562,M,WHITE,White,18467,
9589,1045562,F,WHITE,White,16673,
7701,1045598,M,BLACK,Black,4337,
8949,1045598,F,AMER IND/ALASKAN NATIVE,Native American,4942,
2127,1045608,F,WHITE,White,15529,
4053,1045608,M,SPANISH (DO NOT USE),Hispanic,5409,
8147,1045608,F,WHITE,White,8311,
1730,1045630,M,BLACK,Black,2824,
9591,1045655,F,SPANISH (DO NOT USE),Hispanic,1125,
1980,1045666,M,WHITE,White,20624,
8688,1045666,M,WHITE,White,14475,
292,1045676,M,SPANISH (DO NOT USE),Hispanic,13112,
9667,1045680,M,WHITE,White,6033,
3350,1045693,M,SPANISH (DO NOT USE),Hispanic,10566,
1175,1045701,M,SPANISH (DO NOT USE),Hispanic,12860,
3627,1045701,F,BLACK,Black,12398,
3823,1045701,F,BLACK,Black,9266,
5577,1045701,M,BLACK,Black,18003,
5602,1045701,M,BLACK,Black,7937,
390,1045712,M,WHITE,White,5631,
4516,1045712,M,WHITE,White,11533,
5932,1045712,M,WHITE,White,17885,
8275,1045712,M,SPANISH (DO NOT USE),Hispanic,11915,
4091,1045739,M,WHITE,White,10398,
770,1045743,M,WHITE,White,6642,
6982,1045743,M,BLACK,Black,14682,
8307,1045743,M,SPANISH (DO NOT USE),Hispanic,12595,
8878,1045743,M,WHITE,White,11258,
1534,1045753,F,SPANISH (DO NOT USE),Hispanic,6650,
3460,1045753,M,WHITE,White,6648,
5409,1045753,M,SPANISH (DO NOT USE),Hispanic,5552,
9208,1045753,M,SPANISH (DO NOT USE),Hispanic,12605,
9076,1045756,F,WHITE,White,19881,
3398,1045758,M,BLACK,Black,17902,
9108,1045758,F,SPANISH (DO NOT USE),Hispanic,13430,
9156,1045765,M,WHITE,White,10528,
2009,1045775,M,WHITE,White,19408,
3383,1045775,M,WHITE,White,14344,
6090,1045795,F,BLACK,Black,19326,
5722,1045800,M,WHITE,White,2373,
8989,1045801,F,SPANISH (DO NOT USE),Hispanic,,
2492,1045821,M,SPANISH (DO NOT USE),Hispanic,380,
4431,1045922,M,SPANISH (DO NOT USE),Hispanic,4113,
5417,1045922,M,BLACK,Black,6612,
8779,1045922,F,BLACK,Black,9276,
1347,1045935,M,BLACK,Black,20506,
1712,1045935,M,WHITE,White,2046,
1713,1045935,M,WHITE,White,18823,
5939,1045935,M,SPANISH (DO NOT USE),Hispanic,10016,
6924,1045963,M,SPANISH (DO NOT USE),Hispanic,12242,
9442,1045963,M,WHITE,White,7668,
5155,1045994,F,SPANISH (DO NOT USE),Hispanic,7830,
9656,1046035,M,WHITE,White,14033,
9383,1046074,M,BLACK,Black,,
2790,1046077,F,BLACK,Black,616,
7516,1046077,M,WHITE,White,1449,
8497,1046077,F,BLACK,Black,8495,
9043,1046077,F,WHITE,White,1651,
9469,1046088,M,WHITE,White,,
8958,1046092,M,WHITE,White,12102,
4113,1046095,M,WHITE,White,1861,
9062,1046095,M,BLACK,Black,894,
9282,1046095,M,BLACK,Black,,
2860,1046110,M,BLACK,Black,1740,
9161,1046130,M,SPANISH (DO NOT USE),Hispanic,8638,
28,1046137,M,BLACK,Black,5831,
6180,1046137,M,BLACK,Black,17873,
3586,1046140,F,SPANISH (DO NOT USE),Hispanic,12452,
3858,1046140,F,BLACK,Black,13356,
7508,1046140,F,BLACK,Black,14517,
9701,1046140,M,WHITE,White,5630,
9246,1046153,F,WHITE,White,,
268,1046184,M,WHITE,White,1907,
1098,1046184,F,SPANISH (DO NOT USE),Hispanic,9914,
1538,1046184,M,SPANISH (DO NOT USE),Hispanic,18443,
843,1046223,M,BLACK,Black,6275,
9314,1046309,F,WHITE,White,7620,
6280,1046316,M,WHITE,White,2278,
0,1046414,M,WHITE,White,,
9132,1046420,M,BLACK,Black,,
4554,1046484,M,BLACK,Black,6585,
9056,1046484,M,BLACK,Black,,
9359,1046484,M,BLACK,Black,,
4168,1046512,M,WHITE,White,2085,
3646,1046519,M,WHITE,White,14667,
4349,1046519,M,WHITE,White,8212,
8142,1046519,M,WHITE,White,16569,
3055,1046552,M,SPANISH (DO NOT USE),Hispanic,5985,
304,1046553,M,WHITE,White,12652,
1975,1046553,M,SPANISH (DO NOT USE),Hispanic,14725,
2159,1046553,M,WHITE,White,19173,
2705,1046553,M,WHITE,White,2523,
3486,1046553,M,WHITE,White,10979,
4518,1046553,M,WHITE,White,12858,
5106,1046553,M,WHITE,White,4963,
5279,1046553,M,WHITE,White,12613,
6034,1046553,F,WHITE,White,19058,
7420,1046553,M,BLACK,Black,7068,
9266,1046553,M,WHITE,White,16804,
9414,1046553,F,WHITE,White,15257,
9665,1046553,M,BLACK,Black,7035,
4109,1046585,M,WHITE,White,18362,
5599,1046585,M,WHITE,White,1192,
0,1046601,M,BLACK,Black,,
6166,1046613,M,BLACK,Black,5490,
9092,1046619,F,SPANISH (DO NOT USE),Hispanic,,
4546,1046639,F,WHITE,White,8769,
8965,1046639,F,WHITE,White,17547,
5342,1046653,F,BLACK,Black,12276,
990,1046712,M,WHITE,White,19478,
1882,1046726,M,WHITE,White,7982,
3454,1046726,M,WHITE,White,13208,
4188,1046726,M,WHITE,White,10813,
5450,1046726,M,BLACK,Black,11826,
3925,1046765,M,WHITE,White,7451,
8055,1046772,M,WHITE,White,11583,
3850,1046864,F,BLACK,Black,10911,
1163,1046875,M,WHITE,White,19414,
6335,1046875,M,WHITE,White,14768,
7005,1046875,M,WHITE,White,13860,
7626,1046875,F,WHITE,White,9873,
8422,1046875,M,WHITE,White,1552,
8600,1046875,M,WHITE,White,3047,
5467,1046901,F,BLACK,Black,14676,
9007,1046901,F,BLACK,Black,,
9155,1046901,F,SPANISH (DO NOT USE),Hispanic,,
9557,1046901,F,WHITE,White,,
7086,1046910,M,SPANISH (DO NOT USE),Hispanic,14891,
8988,1046910,M,WHITE,White,18445,
2329,1046941,M,WHITE,White,11967,
5350,1046941,M,WHITE,White,17700,
5573,1046941,M,WHITE,White,6066,
7687,1046941,M,WHITE,White,1980,
8983,1046941,M,WHITE,White,1250,
9029,1046941,M,WHITE,White,13962,
9072,1046941,M,WHITE,White,5348,
9300,1046941,M,WHITE,White,18675,
9370,1046941,M,WHITE,White,404,
9524,1046941,F,BLACK,Black,,
9537,1046941,F,BLACK,Black,,
1204,1046946,M,WHITE,White,11321,
3787,1046947,M,WHITE,White,9539,
7295,1046980,M,BLACK,Black,13949,
1788,1047001,M,BLACK,Black,8688,
967,1047003,F,WHITE,White,9787,
9356,1047003,F,BLACK,Black,3.00,
4328,1047022,M,BLACK,Black,18250,
8996,1047028,M,WHITE,White,,
9465,1047028,M,WHITE,White,,
3363,1047073,F,SPANISH (DO NOT USE),Hispanic,7387,
4823,1047074,F,WHITE,White,8886,
9157,1047087,F,WHITE,White,15994,
9671,1047097,M,BLACK,Black,,
5117,1047100,M,ASIAN/PACIFIC ISLANDER,Asian,7223,
3586,1047103,F,SPANISH (DO NOT USE),Hispanic,12452,
4147,1047103,M,WHITE,White,17174,
9701,1047103,M,WHITE,White,5630,
9090,1047129,M,SPANISH (DO NOT USE),Hispanic,,
2398,1047133,M,WHITE,White,17901,
100,1047148,M,WHITE,White,1787,
4522,1047148,M,WHITE,White,8944,
4574,1047148,M,WHITE,White,15298,
6915,1047148,M,SPANISH (DO NOT USE),Hispanic,16884,
7967,1047148,M,BLACK,Black,13653,
8566,1047148,F,BLACK,Black,13697,
9666,1047148,F,BLACK,Black,,
9050,1047152,M,WHITE,White,10.00,
9272,1047153,F,BLACK,Black,13842,
9650,1047153,M,BLACK,Black,14988,
1048,1047179,M,WHITE,White,5673,
6635,1047199,F,BLACK,Black,8727,
8099,1047233,M,WHITE,White,16233,
390,1047249,M,WHITE,White,5631,
4764,1047253,M,WHITE,White,21298,
156,1047268,M,SPANISH (DO NOT USE),Hispanic,7861,
7095,1047268,M,SPANISH (DO NOT USE),Hispanic,10797,
4764,1047276,M,WHITE,White,21298,
6739,1047300,F,WHITE,White,13154,
1715,1047313,M,WHITE,White,16878,
8549,1047313,M,WHITE,White,12745,
9317,1047317,M,WHITE,White,9660,
412,1047319,M,SPANISH (DO NOT USE),Hispanic,7700,
2009,1047319,M,WHITE,White,19408,
3458,1047319,M,WHITE,White,18463,
9597,1047319,F,WHITE,White,,
9670,1047319,M,WHITE,White,,
2971,1047327,M,SPANISH (DO NOT USE),Hispanic,12508,
3627,1047327,F,BLACK,Black,12398,
3823,1047327,F,BLACK,Black,9266,
7108,1047327,M,WHITE,White,8884,
5481,1047405,M,ASIAN/PACIFIC ISLANDER,Asian,13662,
6164,1047442,M,BLACK,Black,1937,
7499,1047442,M,WHITE,White,823,
8742,1047442,M,WHITE,White,8548,
5063,1047530,F,WHITE,White,19204,
1502,1047532,F,BLACK,Black,6425,
5475,1047532,F,BLACK,Black,8255,
9216,1047532,F,BLACK,Black,3520,
1491,1047589,M,WHITE,White,1470,
9503,1047630,M,WHITE,White,18724,
9631,1047630,M,SPANISH (DO NOT USE),Hispanic,,
5461,1047639,M,WHITE,White,15358,
3219,1047650,M,BLACK,Black,10207,
8952,1047650,M,SPANISH (DO NOT USE),Hispanic,18817,
9185,1047650,M,SPANISH (DO NOT USE),Hispanic,,
2036,1047669,F,WHITE,White,789,
6413,1047673,F,BLACK,Black,14799,
5840,1047676,M,SPANISH (DO NOT USE),Hispanic,13474,
9506,1047687,M,BLACK,Black,,
9223,1047700,F,WHITE,White,,
5455,1047721,M,WHITE,White,1208,
2702,1047739,M,SPANISH (DO NOT USE),Hispanic,633,
8961,1047739,M,BLACK,Black,2004,
9311,1047739,M,BLACK,Black,15606,
7116,1047743,F,BLACK,Black,4157,
9140,1047743,M,BLACK,Black,,
728,1047783,M,BLACK,Black,12567,
865,1047783,M,BLACK,Black,18333,
3525,1047783,M,BLACK,Black,5340,
4167,1047783,M,WHITE,White,17476,
6516,1047783,M,BLACK,Black,16391,
7286,1047783,M,BLACK,Black,17594,
7494,1047783,M,WHITE,White,7008,
8631,1047783,M,BLACK,Black,3064,
1368,1047791,M,WHITE,White,7514,
4008,1047791,M,WHITE,White,11437,
6015,1047791,M,SPANISH (DO NOT USE),Hispanic,17521,
9550,1047791,M,SPANISH (DO NOT USE),Hispanic,12.00,
9639,1047791,F,BLACK,Black,19417,
2386,1047795,M,WHITE,White,1214,
4807,1047795,M,WHITE,White,2108,
1534,1047799,F,SPANISH (DO NOT USE),Hispanic,6650,
3547,1047824,M,BLACK,Black,9883,
2974,1047838,M,SPANISH (DO NOT USE),Hispanic,3406,
9387,1047838,M,BLACK,Black,19422,
9355,1047846,M,SPANISH (DO NOT USE),Hispanic,15009,
3193,1047904,M,WHITE,White,2456,
7913,1047907,F,WHITE,White,14550,
2809,1047925,M,WHITE,White,850,
9332,1047931,M,WHITE,White,,
606,1047936,F,SPANISH (DO NOT USE),Hispanic,17230,
4779,1047936,M,BLACK,Black,7516,
8646,1047936,M,BLACK,Black,10574,
9059,1047936,F,BLACK,Black,14871,
9220,1047936,M,BLACK,Black,,
3181,1047939,F,WHITE,White,1524,
5584,1047939,F,WHITE,White,17490,
6963,1047939,M,WHITE,White,7633,
3866,1047984,M,BLACK,Black,14646,
6436,1047984,M,BLACK,Black,19337,
7996,1047984,M,WHITE,White,19503,
9687,1047984,M,BLACK,Black,11462,
3816,1047990,M,WHITE,White,17034,
9281,1047990,M,BLACK,Black,,
9514,1047990,M,BLACK,Black,11053,
9663,1047990,M,BLACK,Black,10310,
9677,1047990,M,BLACK,Black,,
601,1048041,M,BLACK,Black,21222,
1810,1048041,M,WHITE,White,250,
2273,1048041,M,BLACK,Black,443,
6574,1048062,M,WHITE,White,4983,
8841,1048062,M,WHITE,White,19626,
7506,1048075,F,WHITE,White,3040,
9393,1048075,M,WHITE,White,20330,
1222,1048077,M,SPANISH (DO NOT USE),Hispanic,12569,
2540,1048077,M,WHITE,White,11772,
4000,1048077,M,WHITE,White,3221,
5368,1048077,M,WHITE,White,1595,
8972,1048077,M,WHITE,White,20029,
4152,1048079,F,WHITE,White,2406,
8054,1048088,M,WHITE,White,15327,
527,1048102,M,WHITE,White,11187,
1216,1048102,M,WHITE,White,6728,
1330,1048102,M,SPANISH (DO NOT USE),Hispanic,13089,
1923,1048102,M,SPANISH (DO NOT USE),Hispanic,13539,
1216,1048121,M,WHITE,White,6728,
1923,1048121,M,SPANISH (DO NOT USE),Hispanic,13539,
754,1048134,M,WHITE,White,11388,
1279,1048134,M,WHITE,White,13157,
2511,1048134,M,BLACK,Black,8862,
5385,1048134,M,BLACK,Black,10651,
6392,1048134,F,BLACK,Black,12887,
9500,1048134,M,WHITE,White,9913,
7089,1048149,M,SPANISH (DO NOT USE),Hispanic,10315,
7698,1048155,M,WHITE,White,5652,
9575,1048155,F,WHITE,White,4944,
4168,1048179,M,WHITE,White,2085,
5802,1048179,M,BLACK,Black,2269,
2720,1048277,M,SPANISH (DO NOT USE),Hispanic,13944,
4221,1048296,M,WHITE,White,14833,
2575,1048368,M,BLACK,Black,18534,
8745,1048368,F,WHITE,White,9171,
9260,1048368,F,WHITE,White,,
2313,1048369,M,WHITE,White,19848,
2973,1048369,M,SPANISH (DO NOT USE),Hispanic,20291,
6837,1048369,M,WHITE,White,16315,
9538,1048407,M,WHITE,White,,
5348,1048409,M,WHITE,White,18966,
6370,1048411,M,WHITE,White,12836,
2282,1048426,M,WHITE,White,2508,
7217,1048435,M,WHITE,White,2274,
9212,1048481,M,WHITE,White,18232,
9237,1048481,F,SPANISH (DO NOT USE),Hispanic,14143,
8970,1048497,M,BLACK,Black,2118,
1124,1048525,M,SPANISH (DO NOT USE),Hispanic,2429,
383,1048527,M,WHITE,White,1390,
2006,1048527,F,WHITE,White,7335,
7698,1048529,M,WHITE,White,5652,
9418,1048556,F,SPANISH (DO NOT USE),Hispanic,5037,
1459,1048561,F,WHITE,White,1343,
4973,1048562,F,BLACK,Black,6629,
9249,1048562,F,WHITE,White,,
2456,1048571,M,ASIAN/PACIFIC ISLANDER,Asian,11981,
4308,1048571,M,SPANISH (DO NOT USE),Hispanic,19202,
9077,1048571,F,WHITE,White,8811,
9146,1048571,F,WHITE,White,,
5054,1048615,M,WHITE,White,15902,
9398,1048615,M,BLACK,Black,,
9482,1048615,M,WHITE,White,,
990,1048641,M,WHITE,White,19478,
9112,1048641,M,SPANISH (DO NOT USE),Hispanic,8853,
599,1048681,M,WHITE,White,17364,
2268,1048681,F,SPANISH (DO NOT USE),Hispanic,10642,
4442,1048681,M,SPANISH (DO NOT USE),Hispanic,19511,
4584,1048681,M,SPANISH (DO NOT USE),Hispanic,18527,
6160,1048681,M,WHITE HISPANIC,White/Hispanic,7135,
7037,1048681,M,WHITE,White,10476,
8850,1048681,M,AMER IND/ALASKAN NATIVE,Native American,6363,
9151,1048681,F,WHITE,White,15662,
9704,1048681,F,WHITE,White,18515,
9350,1048689,F,WHITE,White,37.00,
9645,1048700,F,SPANISH (DO NOT USE),Hispanic,11381,
9698,1048700,F,SPANISH (DO NOT USE),Hispanic,3589,
1721,1048706,M,WHITE,White,18890,
2841,1048706,M,SPANISH (DO NOT USE),Hispanic,4808,
2887,1048723,F,WHITE,White,10830,
9287,1048755,M,BLACK,Black,,
9003,1048758,F,BLACK,Black,13819,
9379,1048758,F,SPANISH (DO NOT USE),Hispanic,,
7217,1048774,M,WHITE,White,2274,
2508,1048799,M,BLACK,Black,19814,
3867,1048799,M,BLACK,Black,10390,
1558,1048811,M,BLACK,Black,12716,
6180,1048811,M,BLACK,Black,17873,
8660,1048811,M,BLACK,Black,18542,
9163,1048811,M,SPANISH (DO NOT USE),Hispanic,,
8939,1048851,M,SPANISH (DO NOT USE),Hispanic,7933,
9396,1048851,F,WHITE,White,,
709,1048854,F,BLACK,Black,6000,
2291,1048871,M,WHITE,White,6084,
4441,1048901,M,SPANISH (DO NOT USE),Hispanic,8238,
8833,1048901,F,BLACK,Black,7491,
989,1048903,M,WHITE,White,17276,
5362,1048903,M,WHITE,White,6538,
8775,1048905,M,BLACK,Black,6146,
6798,1048926,F,BLACK,Black,6118,
9391,1048926,M,BLACK,Black,,
1822,1048935,M,WHITE,White,254,
8466,1048947,M,BLACK,Black,5373,
8955,1048951,M,BLACK,Black,19050,
1651,1048993,F,WHITE,White,3694,
4333,1048993,M,WHITE,White,16961,
4930,1048993,M,SPANISH (DO NOT USE),Hispanic,11782,
9508,1048993,F,WHITE,White,4832,
0,1048999,F,WHITE,White,,
9526,1049002,M,BLACK,Black,,
1094,1049077,M,WHITE,White,7345,
4147,1049077,M,WHITE,White,17174,
6269,1049077,F,BLACK,Black,10266,
9382,1049077,M,WHITE,White,15872,
5061,1049091,M,BLACK,Black,2372,
8832,1049091,M,BLACK,Black,9530,
8645,1049096,M,BLACK,Black,1839,
2700,1049118,M,BLACK,Black,8984,
7570,1049150,M,WHITE,White,4684,
9600,1049150,M,WHITE,White,,
1441,1049154,F,AMER IND/ALASKAN NATIVE,Native American,16038,
3411,1049161,M,BLACK,Black,4968,
6871,1049161,M,SPANISH (DO NOT USE),Hispanic,19440,
8798,1049170,M,WHITE,White,11688,
1140,1049193,M,BLACK,Black,18505,
7470,1049193,M,WHITE,White,6655,
5205,1049208,F,BLACK,Black,8051,
9276,1049212,F,WHITE,White,,
9452,1049212,F,WHITE,White,7789,
9497,1049212,F,WHITE,White,6749,
7403,1049215,M,WHITE,White,7869,
8939,1049215,M,SPANISH (DO NOT USE),Hispanic,7933,
9396,1049215,F,WHITE,White,,
9484,1049215,M,WHITE,White,,
9602,1049215,M,WHITE,White,19571,
9657,1049215,M,BLACK,Black,17814,
9688,1049268,F,ASIAN/PACIFIC ISLANDER,Asian,,
2256,1049270,F,WHITE,White,3366,
978,1049350,M,SPANISH (DO NOT USE),Hispanic,4855,
9098,1049350,M,WHITE,White,15842,
3719,1049362,M,SPANISH (DO NOT USE),Hispanic,17406,
3098,1049415,M,SPANISH (DO NOT USE),Hispanic,8993,
3299,1049415,M,WHITE,White,15961,
8630,1049415,F,BLACK,Black,10581,
9582,1049415,F,BLACK,Black,5531,
5876,1049421,M,WHITE,White,1876,
3641,1049425,M,ASIAN/PACIFIC ISLANDER,Asian,7270,
427,1049429,M,WHITE,White,2625,
1294,1049448,M,WHITE,White,18896,
1543,1049448,M,SPANISH (DO NOT USE),Hispanic,7584,
2072,1049448,M,WHITE,White,10781,
2088,1049448,M,WHITE,White,392,
5033,1049448,M,BLACK,Black,1983,
8942,1049448,M,WHITE,White,20269,
9034,1049448,M,WHITE,White,12608,
9045,1049448,M,WHITE,White,1488,
